0;0.2
0;0.4
0;0.8
0;1.2
1;1.4
0;1.8
1;2.0
0;2.4
1;2.8
0;3.0
1;3.4
0;3.6
1;4.0
0;4.4
1;4.6
0;5.0
1;5.2
0;5.6
1;6.0
0;6.2
1;6.6
0;6.8
1;7.2
0;7.6
1;7.8
0;8.2
1;8.4
0;8.8
1;9.2
0;9.4
1;9.8
0;10.0
1;10.4
0;10.8
1;11.0
0;11.4
1;11.6
0;12.0
1;12.4
0;12.6
1;13.0
0;13.2
1;13.6
0;14.0
1;14.2
0;14.6
1;14.8
0;15.2
1;15.6
0;15.8
1;16.2
0;16.4
1;16.8
0;17.2
1;17.4
0;17.8
1;18.0
0;18.4
1;18.8
0;19.0
1;19.4
0;19.6
1;20.0
0;20.4
1;20.6
0;21.0
1;21.2
1;21.6
0;22.0
1;22.2
0;22.6
1;22.8
0;23.2
1;23.6
0;23.8
1;24.2
0;24.4
1;24.8
0;25.2
1;25.4
0;25.8
1;26.0
0;26.4
1;26.8
0;27.0
1;27.4
0;27.6
1;28.0
0;28.4
1;28.6
0;29.0
1;29.2
1;29.6
0;30.0
1;30.2
0;30.6
1;30.8
0;31.2
1;31.6
0;31.8
1;32.2
0;32.4
1;32.8
0;33.2
1;33.4
0;33.8
1;34.0
0;34.4
1;34.8
0;35.0
1;35.4
0;35.6
1;36.0
1;36.4
0;36.6
1;37.0
0;37.2
1;37.6
0;38.0
1;38.2
0;38.6
1;38.8
0;39.2
1;39.6
0;39.8
1;40.2
0;40.4
1;40.8
0;41.2
1;41.4
1;41.8
0;42.0
1;42.4
0;42.8
1;43.0
0;43.4
1;43.6
0;44.0
1;44.4
0;44.6
1;45.0
0;45.2
1;45.6
1;46.0
0;46.2
1;46.6
0;46.8
1;47.2
0;47.6
1;47.8
0;48.2
1;48.4
0;48.8
1;49.2
0;49.4
1;49.8
0;50.0
1;50.4
1;50.8
0;51.0
1;51.4
0;51.6
1;52.0
0;52.4
1;52.6
0;53.0
1;53.2
0;53.6
1;54.0
1;54.2
0;54.6
1;54.8
0;55.2
1;55.6
0;55.8
1;56.2
0;56.4
1;56.8
0;57.2
1;57.4
1;57.8
0;58.0
1;58.4
0;58.8
1;59.0
0;59.4
1;59.6
0;60.0
1;60.4
0;60.6
1;61.0
1;61.2
0;61.6
1;62.0
0;62.2
1;62.6
0;62.8
1;63.2
0;63.6
1;63.8
0;64.2
1;64.4
1;64.8
0;65.2
1;65.4
0;65.8
1;66.0
0;66.4
1;66.8
0;67.0
1;67.4
1;67.6
0;68.0
1;68.4
0;68.6
1;69.0
0;69.2
1;69.6
0;70.0
1;70.2
1;70.6
0;70.8
1;71.2
0;71.6
1;71.8
0;72.2
1;72.4
0;72.8
1;73.2
1;73.4
0;73.8
1;74.0
0;74.4
1;74.8
0;75.0
1;75.4
0;75.6
1;76.0
1;76.4
0;76.6
1;77.0
0;77.2
1;77.6
0;78.0
1;78.2
0;78.6
1;78.8
1;79.2
0;79.6
1;79.8
0;80.2
1;80.4
0;80.8
1;81.2
1;81.4
0;81.8
1;82.0
0;82.4
1;82.8
0;83.0
1;83.4
1;83.6
0;84.0
1;84.4
0;84.6
1;85.0
0;85.2
1;85.6
0;86.0
1;86.2
1;86.6
0;86.8
1;87.2
0;87.6
1;87.8
0;88.2
1;88.4
1;88.8
0;89.2
1;89.4
0;89.8
1;90.0
0;90.4
1;90.8
1;91.0
0;91.4
1;91.6
0;92.0
1;92.4
0;92.6
1;93.0
1;93.2
0;93.6
1;94.0
0;94.2
1;94.6
0;94.8
1;95.2
1;95.6
0;95.8
1;96.2
0;96.4
1;96.8
1;97.2
0;97.4
1;97.8
0;98.0
1;98.4
0;98.8
1;99.0
1;99.4
0;99.6
1;100.0
0;100.4
1;100.6
0;101.0
1;101.2
1;101.6
0;102.0
1;102.2
0;102.6
1;102.8
1;103.2
0;103.6
1;103.8
0;104.2
1;104.4
0;104.8
1;105.2
1;105.4
0;105.8
1;106.0
0;106.4
1;106.8
1;107.0
0;107.4
1;107.6
0;108.0
1;108.4
0;108.6
1;109.0
1;109.2
0;109.6
1;110.0
0;110.2
1;110.6
1;110.8
0;111.2
1;111.6
0;111.8
1;112.2
0;112.4
1;112.8
1;113.2
0;113.4
1;113.8
0;114.0
1;114.4
1;114.8
0;115.0
1;115.4
0;115.6
1;116.0
1;116.4
0;116.6
1;117.0
0;117.2
1;117.6
1;118.0
0;118.2
1;118.6
0;118.8
1;119.2
1;119.6
0;119.8
1;120.2
0;120.4
1;120.8
0;121.2
1;121.4
1;121.8
0;122.0
1;122.4
0;122.8
1;123.0
1;123.4
0;123.6
1;124.0
0;124.4
1;124.6
1;125.0
0;125.2
1;125.6
0;126.0
1;126.2
1;126.6
0;126.8
1;127.2
0;127.6
1;127.8
1;128.2
0;128.4
