1;23190000
1;27030000
1;30870000
1;32790000
1;36630000
1;39510000
1;42390000
1;44310000
1;47190000
1;50070000
1;53910000
1;57750000
-1;69270000
-1;76950000
-1;80790000
-1;84630000
-1;88470000
1;99990000
1;107670000
1;111510000
1;117270000
1;123030000
1;126870000
-1;140310000
-1;144150000
-1;147990000
-1;151830000
-1;155670000
-1;161430000
1;176790000
1;180630000
1;190230000
1;194070000
1;199830000
-1;211350000
-1;217110000
-1;220950000
-1;224790000
-1;230550000
1;245910000
1;249750000
1;253590000
1;257430000
1;261270000
1;265110000
-1;276630000
-1;284310000
-1;288150000
-1;293910000
-1;297750000
1;311190000
1;316950000
1;322710000
1;326550000
1;330390000
1;334230000
-1;349590000
-1;355350000
-1;359190000
-1;363030000
-1;366870000
-1;370710000
1;387990000
1;391830000
1;395670000
1;399510000
1;401430000
1;405270000
-1;418710000
-1;424470000
-1;430230000
-1;434070000
-1;437910000
-1;441750000
1;453270000
1;457110000
1;460950000
1;464790000
1;468630000
1;472470000
1;476310000
1;480150000
-1;493590000
-1;497430000
-1;501270000
-1;505110000
-1;508950000
-1;514710000
1;526230000
1;531990000
1;537750000
1;541590000
1;545430000
-1;564630000
-1;568470000
-1;570390000
-1;574230000
-1;578070000
-1;583830000
1;595350000
1;601110000
1;604950000
1;608790000
1;614550000
1;618390000
-1;629910000
-1;633750000
-1;637590000
-1;641430000
-1;645270000
-1;649110000
-1;652950000
-1;660630000
1;668310000
1;672150000
1;677910000
1;681750000
1;685590000
1;691350000
-1;702870000
