1;46.2
1;61.4
1;65.4
1;71.0
1;76.8
1;80.6
1;84.6
1;88.4
1;92.2
1;94.2
1;98.0
1;100.8
1;103.8
1;105.6
1;108.6
1;111.4
1;113.4
1;116.2
1;118.2
1;120.0
1;123.0
1;124.8
1;126.8
1;128.6
1;130.6
1;132.6
1;134.4
1;136.4
1;138.2
1;140.2
1;142.2
1;146.0
1;147.8
1;149.8
1;151.8
1;153.6
1;154.6
1;156.6
1;158.0
1;159.4
1;161.4
1;162.2
1;164.2
1;166.2
1;168.0
1;169.4
1;171.0
1;172.8
1;173.8
1;175.8
1;177.2
1;178.6
1;179.6
1;181.0
1;182.4
1;184.4
1;185.4
1;186.8
1;188.2
1;189.2
1;191.0
1;192.6
1;195.8
1;196.8
1;198.8
1;200.2
1;201.6
1;202.6
1;204.0
1;205.4
1;206.4
1;207.8
1;209.4
1;210.2
1;211.8
1;213.2
1;215.0
1;216.0
1;217.4
1;219.0
1;219.8
1;221.4
1;222.8
1;223.8
1;225.2
1;226.6
1;227.6
1;229.0
1;230.4
1;231.4
1;232.8
1;234.2
1;235.2
1;238.2
1;239.0
1;240.6
1;242.0
1;243.0
1;244.4
1;245.8
1;246.8
1;248.2
1;249.6
1;250.6
1;252.0
1;253.4
1;254.4
1;255.8
1;257.4
1;258.2
1;259.8
1;261.2
1;262.2
1;263.6
1;265.0
1;266.0
1;267.4
1;268.8
1;269.8
1;271.2
1;272.6
1;273.6
1;275.0
1;276.6
1;279.0
1;280.4
1;281.4
1;282.8
1;284.2
1;285.2
1;286.6
1;288.0
1;289.0
1;290.4
1;291.8
1;292.8
1;294.2
1;295.8
1;296.6
1;298.2
1;299.6
1;300.6
1;302.0
1;303.4
1;304.4
1;306.2
1;307.8
1;309.2
1;310.2
1;311.6
1;313.0
1;315.0
1;315.8
1;317.4
1;318.8
1;321.6
1;323.0
1;324.6
1;325.4
1;327.0
1;328.4
1;330.2
1;331.2
1;333.2
1;334.6
1;336.0
1;338.0
1;339.0
1;340.8
1;342.2
1;343.8
1;345.6
1;346.6
1;348.6
1;350.0
1;351.4
1;353.4
1;354.2
1;356.2
1;358.2
1;360.0
1;361.4
1;363.0
1;364.8
1;366.8
1;368.6
1;371.6
1;373.4
1;375.4
1;377.4
1;379.2
1;381.2
1;383.0
1;385.0
1;387.0
1;388.8
1;391.8
1;393.6
1;395.6
1;397.4
1;400.4
1;403.2
1;405.2
1;408.0
1;411.0
1;412.8
1;415.8
1;418.6
1;420.6
1;423.4
1;426.2
1;430.2
1;434.0
1;437.8
1;441.6
1;447.4
1;453.2
1;476.2
-1;507.0
-1;514.6
-1;518.4
-1;524.2
-1;528.0
-1;531.8
-1;535.8
-1;538.6
-1;541.4
-1;545.4
-1;549.2
-1;553.0
-1;555.0
-1;557.8
-1;560.6
-1;562.6
-1;564.6
-1;566.4
-1;569.4
-1;571.2
-1;573.2
-1;575.0
-1;577.0
-1;579.0
-1;580.8
-1;582.8
-1;584.2
-1;585.6
-1;587.6
-1;589.4
-1;593.4
-1;595.2
-1;597.2
-1;599.0
-1;600.0
-1;602.0
-1;603.4
-1;604.8
-1;606.8
-1;607.8
-1;609.6
-1;611.6
-1;613.4
-1;615.0
-1;616.4
-1;618.2
-1;619.2
-1;621.2
-1;622.6
-1;624.0
-1;626.0
-1;627.0
-1;628.8
-1;630.2
-1;631.8
-1;632.6
-1;634.2
-1;635.6
-1;637.4
-1;638.4
-1;640.4
-1;643.2
-1;645.2
-1;646.2
-1;647.6
-1;649.0
-1;650.0
-1;651.4
-1;652.8
-1;653.8
-1;655.2
-1;656.6
-1;657.6
-1;659.6
-1;661.0
-1;662.4
-1;663.4
-1;664.8
-1;666.2
-1;667.2
-1;668.6
-1;670.2
-1;671.0
-1;672.6
-1;674.0
-1;675.0
-1;676.4
-1;677.8
-1;678.8
-1;680.2
-1;681.6
-1;682.6
-1;685.4
-1;686.4
-1;687.8
-1;689.4
-1;690.2
-1;691.8
-1;692.6
-1;693.6
-1;695.0
-1;696.0
-1;697.4
-1;699.0
-1;699.8
-1;701.4
-1;702.8
-1;703.8
-1;705.2
-1;706.6
-1;707.6
-1;708.6
-1;709.4
-1;711.0
-1;712.4
-1;713.4
-1;714.8
-1;716.2
-1;717.2
-1;718.6
-1;720.0
-1;721.0
-1;722.4
-1;724.8
-1;726.2
-1;727.8
-1;728.6
-1;730.2
-1;731.6
-1;732.6
-1;734.0
-1;735.4
-1;736.4
-1;737.8
-1;739.2
-1;740.2
-1;741.6
-1;743.0
-1;744.0
-1;745.4
-1;747.0
-1;747.8
-1;749.4
-1;750.8
-1;751.8
-1;753.2
-1;754.6
-1;755.6
-1;757.0
-1;758.4
-1;759.4
-1;760.8
-1;762.2
-1;763.2
-1;766.2
-1;768.0
-1;769.0
-1;770.4
-1;771.8
-1;772.8
-1;774.2
-1;775.8
-1;776.6
-1;778.2
-1;779.6
-1;780.6
-1;782.4
-1;783.8
-1;785.4
-1;786.2
-1;787.8
-1;789.2
-1;791.0
-1;792.0
